einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;18101;742;Rückzahlung von Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes; ;42;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;28101;045;Einnahmen aus der Nutzung und Vermietung von vorgehaltenen Einrichtungen der zivilen Notfallvorsorge und des Krisenmanagements; ;42;150;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;28102;742;Rückzahlungen von Zuwendungen; ;43;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;28701;742;Einnahmen für Schienenwegevorhaben auf der Grundlage von internationalen Vereinbarungen; ;43;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1202;Bundesschienenwege;68204;742;Abgeltung übermäßiger Belastungen der Eisenbahnen des Bundes aus dem Betrieb und der Erhaltung höhengleicher Kreuzungen mit Straßen aller Baulastträger;nein;43;76100;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1202;Bundesschienenwege;68207;045;Zuschuss an die DB AG für die Wahrnehmung von Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements;nein;44;4400;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;86101;742;Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes;nein;44;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89101;742;Baukostenzuschüsse für Investitionen in die Schienenwege der Eisenbahnen des Bundes;nein;45;1255446;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89103;742;Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Eisenbahnen des Bundes;nein;46;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89104;742;Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastruktur im Bereich der Eisenbahnen des Bundes;nein;46;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89105;742;Maßnahmen zur Lärmsanierung an bestehenden Schienenwegen der Eisenbahnen des Bundes;nein;47;150000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89106;742;Infrastrukturausrüstung internationaler Korridore mit dem Europäischen Eisenbahnverkehrsleitsystem ERTMS (European Rail Traffic Management System);nein;47;7080;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89107;045;Investitionszuschüsse an die DB AG für Zwecke der zivilen Notfallvorsorge und des Krisenmanagements;nein;48;2491;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;53214;742;Ausgaben für die Überwachung und Bewertung des Netzzustandes;nein;48;3724;01;Infrastrukturbeitrag des Bundes für die Erhaltung der Schienenwege der Eisenbahnen des Bundes
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89111;742;Baukostenzuschüsse für einen Infrastrukturbeitrag zur Erhaltung der Schienenwege der Eisenbahnen des Bundes;nein;49;3153000;01;Infrastrukturbeitrag des Bundes für die Erhaltung der Schienenwege der Eisenbahnen des Bundes
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;74521;722;Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast Bund);nein;50;12780;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;88221;723;Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Länder);nein;50;17900;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;88321;725;Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Kommunen);nein;50;50350;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;88323;725;Zuschüsse nach § 17 Eisenbahnkreuzungsgesetz (EKrG);nein;51;0;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1203;Bundeswasserstraßen;11101;712;Gebühren, sonstige Entgelte; ;54;79000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1203;Bundeswasserstraßen;13201;712;Erlöse aus der Veräußerung von beweglichen Sachen; ;54;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;51101;731;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;nein;55;12000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;51401;731;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;nein;56;74000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52101;731;Unterhaltung der Bundeswasserstraßen;nein;56;76531;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52102;731;Betrieb der Anlagen an Bundeswasserstraßen;nein;56;36500;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52103;731;Unterhaltung und Betrieb des Kommunikationsnetzes der Wasser- und Schifffahrtsverwaltung;nein;56;4300;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52104;731;Aufwendungen für die maritime Notfallvorsorge, den verkehrsbezogenen Feuerschutz und den zivilen Such- und Rettungsdienst;nein;56;39560;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52105;731;Aufwendungen für Planungs-﻿, Prüfungs- und Bauüberwachungsaufgaben;nein;57;20000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;54701;731;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;57;26000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1203;Bundeswasserstraßen;63201;731;Erstattung von Verwaltungsausgaben an die Länder für die Wahrnehmung von Bundesaufgaben und für die Bauleitung;nein;57;80;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;71101;731;Kleine Neu-﻿, Um- und Erweiterungsbauten;nein;57;4800;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;71201;731;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;nein;58;2500;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;75201;731;Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Bundeswasserstraßen;nein;58;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;75202;731;Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung für Verkehrsinfrastrukturvorhaben im Bereich der Bundeswasserstraßen;nein;59;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78001;731;Erhaltung der verkehrlichen Infrastruktur;nein;59;248000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78002;731;Ersatz-﻿, Aus- und Neubaumaßnahmen an Bundeswasserstraßen;nein;60;587000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78004;731;Aus- und Neubau von Betriebswegen an Bundeswasserstraßen;nein;61;1296;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78005;731;Wiederherstellung der ökologischen Durchgängigkeit an Bundeswasserstraßen;nein;61;5000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81101;731;Erwerb von Fahrzeugen;nein;61;35000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81102;731;Beschaffung von Fahrzeugen und Geräten für die maritime Notfallvorsorge;nein;63;31710;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81201;731;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;63;4000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81202;731;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;64;4000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;82101;731;Ankauf von unbebauten Grundstücken;nein;65;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;42729;731;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;65;5205;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;54421;731;Forschung, Untersuchungen und Ähnliches;nein;65;5606;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;54721;731;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;66;350;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81221;731;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;66;340;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1204;Digitale Infrastruktur;11102;692;Erlöse aus der Vergabe der 700 MHz-Frequenzen ("Digitale Dividende II"); ;69;333482;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1204;Digitale Infrastruktur;54601;772;Kosten des Bundes für Breitbandbüro, Breitbandatlas;nein;69;3000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68501;165;Förderung von innovativen Ideen zum Thema Breitband;nein;70;400;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68602;729;Umsetzung der Strategie automatisiertes und vernetztes Fahren;nein;70;10000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;88202;692;Zuweisungen an die Länder aus der Vergabe der 700 MHz- und 1,5 GHz-Frequenzen ("Digitale Dividende II");nein;71;154241;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89402;692;Zuschüsse zu den Umstellungskosten aus der Freigabe von Frequenzen ("Digitale Dividende");nein;71;600;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89403;692;Unterstützung des flächendeckenden Breitbandausbaus;nein;71;154241;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89404;692;Zuschüsse für Billigkeitsleistungen infolge umstellungsbedingter Kosten bei Rundfunk und Nutzern drahtloser Produktionsmittel;nein;72;25000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;54411;165;Forschung, Untersuchungen und Ähnliches;nein;73;4116;01;Digitale Innovationen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;68611;692;Zuschüsse für innovative Forschung im Rahmen der Digitalen Infrastruktur und Gesellschaft;nein;73;5200;01;Digitale Innovationen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89411;692;Förderung und Entwicklung von Informations- und Kommunikationstechnischen (IKT-)Infrastrukturen;nein;74;1000;01;Digitale Innovationen
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1205;Luft- und Raumfahrt;12101;750;Gewinne aus der Beteiligung des Bundes an Flughäfen; ;77;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;16102;750;Zinsen von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist; ;77;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;18201;750;Tilgung von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist; ;77;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;26101;750;Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen der DFS Deutsche Flugsicherung GmbH; ;77;160195;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;34101;046;Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments "METimage"; ;78;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381.1 und 381.7; ;78;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1205;Luft- und Raumfahrt;54401;165;Forschung, Untersuchungen und Ähnliches;nein;78;770;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;67101;750;Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen;nein;79;9400;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;68201;045;Erstattung von Verwaltungskosten an die DFS Deutsche Flugsicherung GmbH für Aufgaben der zivilen Verteidigung;nein;79;203;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;68601;750;Einrichtungen zur Förderung des Luftverkehrsbetriebs;nein;79;50;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;68604;790;Kostenerstattung für das Deutsche Zentrum für Luft- und Raumfahrt e. V. (DLR);nein;79;3399;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;68701;750;Beiträge aufgrund internationaler Vereinbarungen über die Zivilluftfahrt;nein;80;139392;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1205;Luft- und Raumfahrt;83102;750;Erhöhung der Rücklage der DFS Deutsche Flugsicherung GmbH;nein;81;112500;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1205;Luft- und Raumfahrt;89201;046;Entwicklung und Bau des Erdbeobachtungsinstruments "METimage";nein;81;26592;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1205;Luft- und Raumfahrt;89601;167;Deutscher Beitrag zum Aufbau des europäischen Erdbeobachtungsprogramms "Copernicus";nein;81;50531;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1205;Luft- und Raumfahrt;89602;167;Deutscher Beitrag zum Aufbau des europäischen, zivilen Satellitennavigationssystems GALILEO;nein;82;5452;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1205;Luft- und Raumfahrt;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981.1 und 981.7;nein;82;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1205;Luft- und Raumfahrt;83112;750;Beteiligung an Flughafengesellschaften und Erhöhung von Kapitalrücklagen;nein;83;0;01;Flughafengesellschaften, an denen der Bund beteiligt ist
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1205;Luft- und Raumfahrt;86111;750;Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist;nein;83;171600;01;Flughafengesellschaften, an denen der Bund beteiligt ist
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1206;Verbesserung der Verkehrsverhältnisse der Gemeinden;11999;725;Vermischte Einnahmen; ;86;1500;;
